Iteration	Min	Max	Avg	Std	current_best
12	188.95075757575756	317.24417582417584	257.44609694472194	30.22358951523995	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
13	188.95075757575756	328.9504761904762	262.31532208069706	31.959419865897708	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
14	188.95075757575756	307.9865384615385	258.67345220057723	29.727088882713122	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
15	188.95075757575756	330.05090909090916	260.7183948135198	32.64511399527038	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
16	188.95075757575756	334.5342857142857	265.569313991564	32.00175437930643	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
17	188.95075757575756	298.3450505050505	253.35590410977912	25.9485369916085	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
18	188.95075757575756	325.97333333333336	254.8688606324231	30.91155444358074	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
19	188.95075757575756	302.36452380952386	252.95488689088688	28.82392432351869	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
20	188.95075757575756	292.06666666666666	249.91091779054278	25.924087904470245	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
21	188.95075757575756	334.6772710622711	259.53589983627484	31.78815321697346	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
22	188.95075757575756	317.7277777777778	256.1212850482851	30.86364625008694	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
23	188.95075757575756	309.2160439560439	249.83314631202128	29.79208443784336	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
24	188.95075757575756	300.82121212121217	245.1465125915751	26.67114524392805	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
25	188.95075757575756	282.24126984126985	247.131380952381	23.2422370380283	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
26	188.95075757575756	296.33682539682536	255.24624438061937	28.716433464732408	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
27	188.95075757575756	303.33174603174604	246.53841411366412	25.570371505695828	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
28	188.95075757575756	333.4297863247864	249.26293237318237	34.41082837438161	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
29	188.95075757575756	320.85	244.5948287545787	30.66228507103654	29,16,27,32,30,28,6,37,23,43,6,6,20,11,19,22,34,22,30,4,16,42,28,3,26,4,38,30,16,40,3,41,23,23,39,31,13,14,16,21,37,24,19,41,7,37,3,14,12,23,44,27,34,20,27,23,15,2,31,35,9,12,36,29,18,8,10,43
30	183.12757575757576	306.8264285714286	244.47775649350652	32.2549902492816	29,38,34,32,7,28,38,43,40,43,7,16,14,11,8,44,34,36,19,38,16,31,28,42,39,4,23,23,36,40,11,38,23,9,3,33,1,14,4,21,35,4,19,41,7,37,11,4,12,23,44,27,41,33,13,30,6,2,31,35,9,8,36,29,18,8,13,7
31	183.12757575757576	317.82619047619045	247.09014668664668	33.69893359658381	29,38,34,32,7,28,38,43,40,43,7,16,14,11,8,44,34,36,19,38,16,31,28,42,39,4,23,23,36,40,11,38,23,9,3,33,1,14,4,21,35,4,19,41,7,37,11,4,12,23,44,27,41,33,13,30,6,2,31,35,9,8,36,29,18,8,13,7
32	183.12757575757576	309.2668376068376	238.211162004662	30.28840236939673	29,38,34,32,7,28,38,43,40,43,7,16,14,11,8,44,34,36,19,38,16,31,28,42,39,4,23,23,36,40,11,38,23,9,3,33,1,14,4,21,35,4,19,41,7,37,11,4,12,23,44,27,41,33,13,30,6,2,31,35,9,8,36,29,18,8,13,7
33	177.03238095238092	314.8266594516594	243.1114457903208	34.56043044355344	29,38,34,32,30,28,6,1,10,29,7,10,13,19,8,22,18,22,30,4,32,3,2,42,39,5,38,30,36,14,3,41,23,40,22,40,13,33,16,21,6,4,40,17,7,19,11,14,25,23,36,24,6,20,5,30,6,2,3,26,9,12,15,29,18,7,10,8
34	177.03238095238092	295.26703296703295	244.46302156177154	31.465465382044556	29,38,34,32,30,28,6,1,10,29,7,10,13,19,8,22,18,22,30,4,32,3,2,42,39,5,38,30,36,14,3,41,23,40,22,40,13,33,16,21,6,4,40,17,7,19,11,14,25,23,36,24,6,20,5,30,6,2,3,26,9,12,15,29,18,7,10,8
35	175.0035714285714	301.905	235.6378082750583	32.099476665848975	29,7,27,32,15,28,38,43,10,43,7,15,13,11,8,22,34,22,30,17,16,42,2,11,39,4,38,30,36,40,3,41,23,9,3,31,13,33,16,23,35,28,12,17,7,19,3,14,25,23,36,24,41,25,5,17,6,2,31,26,9,8,31,29,18,21,13,43
36	175.0035714285714	280.00406926406936	231.4498223304473	28.75476118287778	29,7,27,32,15,28,38,43,10,43,7,15,13,11,8,22,34,22,30,17,16,42,2,11,39,4,38,30,36,40,3,41,23,9,3,31,13,33,16,23,35,28,12,17,7,19,3,14,25,23,36,24,41,25,5,17,6,2,31,26,9,8,31,29,18,21,13,43
37	175.0035714285714	291.1716666666667	234.26226198801197	28.232812846681384	29,7,27,32,15,28,38,43,10,43,7,15,13,11,8,22,34,22,30,17,16,42,2,11,39,4,38,30,36,40,3,41,23,9,3,31,13,33,16,23,35,28,12,17,7,19,3,14,25,23,36,24,41,25,5,17,6,2,31,26,9,8,31,29,18,21,13,43
38	175.0035714285714	288.81349206349205	230.85423998223996	26.225041741300764	29,7,27,32,15,28,38,43,10,43,7,15,13,11,8,22,34,22,30,17,16,42,2,11,39,4,38,30,36,40,3,41,23,9,3,31,13,33,16,23,35,28,12,17,7,19,3,14,25,23,36,24,41,25,5,17,6,2,31,26,9,8,31,29,18,21,13,43
39	175.0035714285714	295.55238095238093	233.46996155233654	30.798005281024203	29,7,27,32,15,28,38,43,10,43,7,15,13,11,8,22,34,22,30,17,16,42,2,11,39,4,38,30,36,40,3,41,23,9,3,31,13,33,16,23,35,28,12,17,7,19,3,14,25,23,36,24,41,25,5,17,6,2,31,26,9,8,31,29,18,21,13,43
40	162.96801587301587	293.8197691197691	229.07786735486738	30.24993673043402	29,38,27,32,36,11,21,26,10,43,6,15,13,19,31,22,27,22,30,13,16,3,2,11,39,4,31,23,36,35,42,41,23,31,22,33,41,11,16,21,41,28,34,17,7,19,3,14,25,23,37,24,34,33,5,17,6,12,41,26,9,8,31,29,18,8,13,43
41	162.96801587301587	290.9133333333333	224.0909722222222	27.743582069177418	29,38,27,32,36,11,21,26,10,43,6,15,13,19,31,22,27,22,30,13,16,3,2,11,39,4,31,23,36,35,42,41,23,31,22,33,41,11,16,21,41,28,34,17,7,19,3,14,25,23,37,24,34,33,5,17,6,12,41,26,9,8,31,29,18,8,13,43
42	162.96801587301587	282.309768009768	218.72134704184705	27.055577230060695	29,38,27,32,36,11,21,26,10,43,6,15,13,19,31,22,27,22,30,13,16,3,2,11,39,4,31,23,36,35,42,41,23,31,22,33,41,11,16,21,41,28,34,17,7,19,3,14,25,23,37,24,34,33,5,17,6,12,41,26,9,8,31,29,18,8,13,43
43	156.76257575757577	276.2843073593074	216.42432604895106	29.20552724258843	29,43,34,32,39,11,4,43,10,43,6,35,17,39,8,22,27,29,15,4,16,3,28,11,26,30,31,30,36,35,42,41,23,9,24,20,41,11,16,21,37,28,12,17,7,37,3,14,25,23,7,25,41,33,13,36,6,38,41,26,9,8,17,29,18,17,27,5
44	150.45079365079368	268.5516666666667	215.803064033189	28.017874725571353	29,38,34,32,39,11,4,43,10,43,6,35,17,39,8,22,27,29,15,4,16,31,2,11,4,30,13,30,36,35,42,41,23,9,22,20,41,11,16,21,37,28,34,17,7,37,3,14,25,23,7,24,41,33,13,36,6,38,41,26,9,8,17,29,18,8,13,5
45	150.45079365079368	262.2919047619048	207.9934651875902	28.70111265450179	29,38,34,32,39,11,4,43,10,43,6,35,17,39,8,22,27,29,15,4,16,31,2,11,4,30,13,30,36,35,42,41,23,9,22,20,41,11,16,21,37,28,34,17,7,37,3,14,25,23,7,24,41,33,13,36,6,38,41,26,9,8,17,29,18,8,13,5
46	150.45079365079368	268.1749206349206	203.94429094516596	27.15745889558679	29,38,34,32,39,11,4,43,10,43,6,35,17,39,8,22,27,29,15,4,16,31,2,11,4,30,13,30,36,35,42,41,23,9,22,20,41,11,16,21,37,28,34,17,7,37,3,14,25,23,7,24,41,33,13,36,6,38,41,26,9,8,17,29,18,8,13,5
47	150.45079365079368	235.87168831168833	193.08035245310242	24.46621096282538	29,38,34,32,39,11,4,43,10,43,6,35,17,39,8,22,27,29,15,4,16,31,2,11,4,30,13,30,36,35,42,41,23,9,22,20,41,11,16,21,37,28,34,17,7,37,3,14,25,23,7,24,41,33,13,36,6,38,41,26,9,8,17,29,18,8,13,5
48	150.45079365079368	246.57642857142855	192.0269814907315	23.59418832015834	29,38,34,32,39,11,4,43,10,43,6,35,17,39,8,22,27,29,15,4,16,31,2,11,4,30,13,30,36,35,42,41,23,9,22,20,41,11,16,21,37,28,34,17,7,37,3,14,25,23,7,24,41,33,13,36,6,38,41,26,9,8,17,29,18,8,13,5
49	148.58238095238096	242.47142857142862	190.22639443889446	26.39780047282292	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,1,4,24,31,12,20,4,30,13,30,12,35,42,41,23,23,3,20,1,33,16,21,37,28,34,17,7,37,3,4,25,44,7,25,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
50	148.58238095238096	257.08071428571435	201.02373117160616	25.368538428462287	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,1,4,24,31,12,20,4,30,13,30,12,35,42,41,23,23,3,20,1,33,16,21,37,28,34,17,7,37,3,4,25,44,7,25,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
51	148.58238095238096	253.2922222222222	202.52323246198245	24.859563529052146	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,1,4,24,31,12,20,4,30,13,30,12,35,42,41,23,23,3,20,1,33,16,21,37,28,34,17,7,37,3,4,25,44,7,25,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
52	143.6010173160173	234.97031746031746	197.26664151126653	20.59977375949896	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,15,4,24,31,23,11,4,30,23,39,12,35,42,41,13,23,3,31,1,11,16,23,37,28,19,17,7,37,3,4,25,44,7,24,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
53	143.6010173160173	256.60831168831163	204.4879292929293	23.94488296040304	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,15,4,24,31,23,11,4,30,23,39,12,35,42,41,13,23,3,31,1,11,16,23,37,28,19,17,7,37,3,4,25,44,7,24,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
54	143.6010173160173	258.11196248196245	207.04578366078368	27.83493348460415	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,15,4,24,31,23,11,4,30,23,39,12,35,42,41,13,23,3,31,1,11,16,23,37,28,19,17,7,37,3,4,25,44,7,24,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
55	143.6010173160173	266.3442207792208	203.63346169108672	23.087751271038286	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,15,4,24,31,23,11,4,30,23,39,12,35,42,41,13,23,3,31,1,11,16,23,37,28,19,17,7,37,3,4,25,44,7,24,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
56	143.6010173160173	260.62875457875464	203.9068804806305	27.450868017932773	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,11,15,4,24,31,23,11,4,30,23,39,12,35,42,41,13,23,3,31,1,11,16,23,37,28,19,17,7,37,3,4,25,44,7,24,14,33,13,36,6,38,41,26,9,12,36,24,18,8,27,8
57	142.76999999999998	258.21	204.916522005772	31.089544672879374	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,35,11,41,34,23,3,31,1,11,16,23,37,28,19,5,27,37,3,4,25,44,7,24,14,33,13,36,6,38,41,6,9,12,15,24,18,21,27,8
58	142.76999999999998	254.38952380952378	202.32787215562217	25.465080983463967	29,21,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,35,11,41,34,23,3,31,1,11,16,23,37,28,19,5,27,37,3,4,25,44,7,24,14,33,13,36,6,38,41,6,9,12,15,24,18,21,27,8
59	137.97222222222223	284.0445238095238	208.16407258019757	31.00958539078919	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
60	137.97222222222223	270.545670995671	212.60725398212898	33.31510210120383	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
61	137.97222222222223	275.12161616161615	213.79100126262628	31.70433311990404	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
62	137.97222222222223	283.72542568542565	210.65150660450658	32.750279497036416	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
63	137.97222222222223	261.0979365079365	214.89417955655455	27.606316186423054	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
64	137.97222222222223	237.35383782883778	200.34012336274836	29.408724383198482	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
65	137.97222222222223	237.5162121212121	195.6941700937951	28.52954360320602	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
66	137.97222222222223	244.83777777777783	196.21391423853922	28.38657338664804	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
67	137.97222222222223	269.9731168831169	200.31770984570986	31.281494756620365	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
68	137.97222222222223	252.55909090909083	204.14154058441557	29.082278410640978	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
69	137.97222222222223	242.0777777777778	204.64260642135642	24.444103297422984	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
70	137.97222222222223	274.64960317460316	199.89645544733042	28.18893683532883	29,21,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,11,41,34,23,22,31,13,11,6,23,37,28,19,17,27,37,3,4,25,44,7,24,14,33,13,36,6,38,3,6,9,12,15,24,18,21,27,8
71	131.36214285714286	258.5083333333334	195.53170825008323	28.748177706123958	29,43,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,42,41,22,31,22,20,13,11,6,23,37,28,19,17,27,37,2,4,25,44,7,24,14,33,5,36,6,38,3,6,9,8,15,24,18,7,27,8
72	131.36214285714286	233.71841991341992	191.18715133477633	25.14183345833264	29,43,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,42,41,22,31,22,20,13,11,6,23,37,28,19,17,27,37,2,4,25,44,7,24,14,33,5,36,6,38,3,6,9,8,15,24,18,7,27,8
73	131.36214285714286	237.2261111111111	197.03705104617606	23.65739121232008	29,43,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,42,41,22,31,22,20,13,11,6,23,37,28,19,17,27,37,2,4,25,44,7,24,14,33,5,36,6,38,3,6,9,8,15,24,18,7,27,8
74	131.36214285714286	252.9688888888889	201.07962427849927	27.490637091893813	29,43,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,42,41,22,31,22,20,13,11,6,23,37,28,19,17,27,37,2,4,25,44,7,24,14,33,5,36,6,38,3,6,9,8,15,24,18,7,27,8
75	131.36214285714286	266.70363636363635	192.45808313908313	33.203407681841405	29,43,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,42,41,22,31,22,20,13,11,6,23,37,28,19,17,27,37,2,4,25,44,7,24,14,33,5,36,6,38,3,6,9,8,15,24,18,7,27,8
76	131.36214285714286	255.22649572649576	191.26192447829948	27.038107910810734	29,43,27,32,39,2,4,43,10,43,6,35,17,39,8,36,27,29,15,4,24,31,23,11,4,30,13,39,12,4,42,41,22,31,22,20,13,11,6,23,37,28,19,17,27,37,2,4,25,44,7,24,14,33,5,36,6,38,3,6,9,8,15,24,18,7,27,8
77	128.50952380952384	233.83088023088027	183.06243670218674	24.44269804139724	29,43,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,29,15,4,16,31,23,11,4,5,13,23,12,4,42,41,22,31,22,20,33,32,4,23,37,32,19,17,27,37,41,4,25,44,7,24,14,33,5,36,6,38,3,14,9,8,15,24,18,7,27,8
78	128.50952380952384	264.7555555555556	189.72932217782218	32.13999424070942	29,43,27,32,39,11,4,43,10,43,6,35,17,39,8,36,27,29,15,4,16,31,23,11,4,5,13,23,12,4,42,41,22,31,22,20,33,32,4,23,37,32,19,17,27,37,41,4,25,44,7,24,14,33,5,36,6,38,3,14,9,8,15,24,18,7,27,8
79	125.64380952380955	269.88642857142855	193.58287057387057	32.1495729646778	29,43,27,32,39,2,4,43,10,43,6,15,17,39,8,36,27,29,15,4,16,31,23,11,39,30,13,23,12,4,42,41,22,31,22,20,33,32,6,23,37,28,19,17,27,28,41,4,25,44,7,24,14,33,5,36,6,38,31,6,9,8,15,24,18,8,27,5
80	125.64380952380955	259.8839010989011	186.5686842879343	34.15941649115897	29,43,27,32,39,2,4,43,10,43,6,15,17,39,8,36,27,29,15,4,16,31,23,11,39,30,13,23,12,4,42,41,22,31,22,20,33,32,6,23,37,28,19,17,27,28,41,4,25,44,7,24,14,33,5,36,6,38,31,6,9,8,15,24,18,8,27,5
81	125.64380952380955	249.61757575757576	187.4354732905983	27.616281229640656	29,43,27,32,39,2,4,43,10,43,6,15,17,39,8,36,27,29,15,4,16,31,23,11,39,30,13,23,12,4,42,41,22,31,22,20,33,32,6,23,37,28,19,17,27,28,41,4,25,44,7,24,14,33,5,36,6,38,31,6,9,8,15,24,18,8,27,5
82	125.64380952380955	247.70064935064937	187.19842063492064	26.555773011643474	29,43,27,32,39,2,4,43,10,43,6,15,17,39,8,36,27,29,15,4,16,31,23,11,39,30,13,23,12,4,42,41,22,31,22,20,33,32,6,23,37,28,19,17,27,28,41,4,25,44,7,24,14,33,5,36,6,38,31,6,9,8,15,24,18,8,27,5
