Iteration	Min	Max	Avg	Std	current_best
619	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
620	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
621	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
622	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
623	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
624	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
625	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
626	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
627	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
628	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
629	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
630	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
631	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
632	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
633	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
634	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
635	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
636	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
637	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
638	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
639	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
640	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
641	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
642	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
643	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
644	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
645	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
646	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
647	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
648	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
649	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
650	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
651	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
652	61.56785714285711	67.84999999999997	61.58356249999995	0.3137142632251408	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
653	61.56785714285711	71.43928571428569	61.592535714285674	0.49295407820027826	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
654	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
655	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
656	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
657	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
658	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
659	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
660	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
661	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
662	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
663	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
664	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
665	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
666	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
667	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
668	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
669	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
670	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
671	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
672	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
673	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
674	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
675	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
676	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
677	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
678	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
679	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
680	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
681	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
682	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
683	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
684	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
685	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
686	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
687	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
688	61.56785714285711	74.93333333333331	61.601270833333295	0.667437944519359	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
689	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
690	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
691	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
692	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
693	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
694	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
695	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
696	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
697	61.56785714285711	61.56785714285711	61.5678571428571	7.105427357601002e-15	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
698	61.56785714285711	72.92142857142852	61.59624107142853	0.5669685291601597	41,7,27,34,39,2,6,37,23,43,16,35,13,11,27,16,27,36,9,13,16,3,23,31,42,4,44,30,36,35,42,33,23,31,22,20,1,28,6,23,37,4,33,5,6,28,11,39,42,21,44,19,14,25,5,30,15,16,31,14,29,12,43,29,18,8,10,7
